time	date	device
22:13:00	2014-01-04	3
22:13:00	2014-01-04	3
22:13:00	2014-01-04	3
22:13:00	2014-01-04	3
22:14:00	2014-01-04	3
22:14:00	2014-01-04	3
22:15:00	2014-01-04	3
22:15:00	2014-01-04	3
22:16:00	2014-01-04	3
22:16:00	2014-01-04	3
22:16:00	2014-01-04	3
22:17:00	2014-01-04	3
22:17:00	2014-01-04	3
22:17:00	2014-01-04	3
22:18:00	2014-01-04	3
22:18:00	2014-01-04	3
22:21:00	2014-01-04	3
22:21:00	2014-01-04	3
22:21:00	2014-01-04	3
22:22:00	2014-01-04	3
22:41:00	2014-01-04	3
22:57:00	2014-01-04	3
10:20:00	2014-01-05	2
10:36:00	2014-01-05	2
10:36:00	2014-01-05	2
10:36:00	2014-01-05	2
10:37:00	2014-01-05	2
10:57:00	2014-01-05	2
10:58:00	2014-01-05	2
10:58:00	2014-01-05	2
10:58:00	2014-01-05	2
10:58:00	2014-01-05	2
10:58:00	2014-01-05	2
10:59:00	2014-01-05	2
10:59:00	2014-01-05	2
10:59:00	2014-01-05	2
10:59:00	2014-01-05	2
10:59:00	2014-01-05	2
10:59:00	2014-01-05	2
10:59:00	2014-01-05	2
12:27:00	2014-01-05	2
12:31:00	2014-01-05	2
12:32:00	2014-01-05	2
12:33:00	2014-01-05	2
12:33:00	2014-01-05	2
12:36:00	2014-01-05	3
14:14:00	2014-01-05	2
14:15:00	2014-01-05	3
14:15:00	2014-01-05	3
14:16:00	2014-01-05	3
14:17:00	2014-01-05	3
14:18:00	2014-01-05	3
14:18:00	2014-01-05	3
14:19:00	2014-01-05	3
14:19:00	2014-01-05	3
14:19:00	2014-01-05	3
20:14:00	2014-01-05	3
20:15:00	2014-01-05	3
20:16:00	2014-01-05	3
20:24:00	2014-01-05	2
20:29:00	2014-01-05	1
21:14:00	2014-01-05	3
21:14:00	2014-01-05	3
09:06:00	2014-01-06	2
09:07:00	2014-01-06	2
09:09:00	2014-01-06	2
09:10:00	2014-01-06	2
10:15:00	2014-01-06	2
10:16:00	2014-01-06	2
10:18:00	2014-01-06	2
10:21:00	2014-01-06	2
10:23:00	2014-01-06	2
12:42:00	2014-01-06	2
12:43:00	2014-01-06	2
12:44:00	2014-01-06	2
16:29:00	2014-01-06	3
16:30:00	2014-01-06	3
16:40:00	2014-01-06	3
16:51:00	2014-01-06	3
16:51:00	2014-01-06	3
18:26:00	2014-01-06	3
18:33:00	2014-01-06	2
18:36:00	2014-01-06	2
18:38:00	2014-01-06	2
18:38:00	2014-01-06	2
18:38:00	2014-01-06	2
18:39:00	2014-01-06	2
18:42:00	2014-01-06	1
19:12:00	2014-01-06	3
19:12:00	2014-01-06	3
21:19:00	2014-01-06	3
21:22:00	2014-01-06	3
21:23:00	2014-01-06	2
21:24:00	2014-01-06	2
21:24:00	2014-01-06	3
09:19:00	2014-01-07	3
11:21:00	2014-01-07	3
11:49:00	2014-01-07	2
11:49:00	2014-01-07	2
14:48:00	2014-01-07	3
14:49:00	2014-01-07	3
14:49:00	2014-01-07	3
14:50:00	2014-01-07	3
14:50:00	2014-01-07	3
15:31:00	2014-01-07	2
15:32:00	2014-01-07	2
16:20:00	2014-01-07	2
16:20:00	2014-01-07	3
16:20:00	2014-01-07	2
16:23:00	2014-01-07	3
17:48:00	2014-01-07	3
17:49:00	2014-01-07	3
17:52:00	2014-01-07	3
17:54:00	2014-01-07	2
17:58:00	2014-01-07	3
17:58:00	2014-01-07	3
18:06:00	2014-01-07	2
18:06:00	2014-01-07	2
18:07:00	2014-01-07	2
18:07:00	2014-01-07	2
18:09:00	2014-01-07	2
18:09:00	2014-01-07	2
18:10:00	2014-01-07	2
18:10:00	2014-01-07	2
18:11:00	2014-01-07	2
18:12:00	2014-01-07	2
18:12:00	2014-01-07	2
18:13:00	2014-01-07	2
18:14:00	2014-01-07	2
18:17:00	2014-01-07	2
18:18:00	2014-01-07	2
18:19:00	2014-01-07	2
18:20:00	2014-01-07	2
20:22:00	2014-01-07	2
20:22:00	2014-01-07	2
11:22:00	2014-01-08	2
12:33:00	2014-01-08	3
12:33:00	2014-01-08	3
16:10:00	2014-01-08	3
16:14:00	2014-01-08	3
16:38:00	2014-01-08	3
16:39:00	2014-01-08	3
16:43:00	2014-01-08	3
16:45:00	2014-01-08	3
17:41:00	2014-01-08	3
17:41:00	2014-01-08	3
17:41:00	2014-01-08	3
17:41:00	2014-01-08	3
17:42:00	2014-01-08	3
17:43:00	2014-01-08	3
19:58:00	2014-01-08	2
20:00:00	2014-01-08	2
20:00:00	2014-01-08	2
20:01:00	2014-01-08	2
20:01:00	2014-01-08	2
20:02:00	2014-01-08	2
20:03:00	2014-01-08	2
20:03:00	2014-01-08	2
20:03:00	2014-01-08	2
20:04:00	2014-01-08	2
20:05:00	2014-01-08	2
20:05:00	2014-01-08	2
20:06:00	2014-01-08	2
20:59:00	2014-01-08	2
20:59:00	2014-01-08	2
20:59:00	2014-01-08	2
21:00:00	2014-01-08	2
21:00:00	2014-01-08	2
21:00:00	2014-01-08	2
21:00:00	2014-01-08	2
21:01:00	2014-01-08	2
21:01:00	2014-01-08	2
21:02:00	2014-01-08	2
21:02:00	2014-01-08	2
21:02:00	2014-01-08	2
21:03:00	2014-01-08	2
21:03:00	2014-01-08	2
21:04:00	2014-01-08	2
21:04:00	2014-01-08	2
21:05:00	2014-01-08	2
21:05:00	2014-01-08	2
21:05:00	2014-01-08	2
21:05:00	2014-01-08	2
21:06:00	2014-01-08	2
21:06:00	2014-01-08	2
21:06:00	2014-01-08	2
21:06:00	2014-01-08	2
21:06:00	2014-01-08	2
21:07:00	2014-01-08	2
21:07:00	2014-01-08	2
21:07:00	2014-01-08	2
21:08:00	2014-01-08	2
21:08:00	2014-01-08	2
21:08:00	2014-01-08	2
21:08:00	2014-01-08	2
21:09:00	2014-01-08	2
21:09:00	2014-01-08	2
21:10:00	2014-01-08	2
21:10:00	2014-01-08	2
21:11:00	2014-01-08	2
21:11:00	2014-01-08	2
21:16:00	2014-01-08	2
21:16:00	2014-01-08	2
21:17:00	2014-01-08	2
21:17:00	2014-01-08	2
21:17:00	2014-01-08	2
21:17:00	2014-01-08	2
21:18:00	2014-01-08	2
21:18:00	2014-01-08	2
22:17:00	2014-01-08	4
22:42:00	2014-01-08	4
22:42:00	2014-01-08	4
22:43:00	2014-01-08	4
22:44:00	2014-01-08	4
22:44:00	2014-01-08	4
22:45:00	2014-01-08	4
22:46:00	2014-01-08	4
22:46:00	2014-01-08	4
22:50:00	2014-01-08	4
22:57:00	2014-01-08	4
22:58:00	2014-01-08	4
22:58:00	2014-01-08	4
22:58:00	2014-01-08	4
22:59:00	2014-01-08	4
22:59:00	2014-01-08	4
23:00:00	2014-01-08	4
23:00:00	2014-01-08	4
23:01:00	2014-01-08	4
23:01:00	2014-01-08	4
23:01:00	2014-01-08	4
23:02:00	2014-01-08	4
23:02:00	2014-01-08	4
23:02:00	2014-01-08	4
23:03:00	2014-01-08	4
23:03:00	2014-01-08	4
23:03:00	2014-01-08	4
23:04:00	2014-01-08	4
23:04:00	2014-01-08	4
23:04:00	2014-01-08	4
23:05:00	2014-01-08	4
23:05:00	2014-01-08	4
23:05:00	2014-01-08	4
23:06:00	2014-01-08	4
23:06:00	2014-01-08	4
23:07:00	2014-01-08	4
23:07:00	2014-01-08	4
23:08:00	2014-01-08	4
23:09:00	2014-01-08	4
23:09:00	2014-01-08	4
23:09:00	2014-01-08	4
23:09:00	2014-01-08	4
23:09:00	2014-01-08	4
23:09:00	2014-01-08	4
23:10:00	2014-01-08	4
23:10:00	2014-01-08	4
23:10:00	2014-01-08	4
23:10:00	2014-01-08	4
23:10:00	2014-01-08	4
23:11:00	2014-01-08	4
23:11:00	2014-01-08	4
23:11:00	2014-01-08	4
23:11:00	2014-01-08	4
23:11:00	2014-01-08	4
23:12:00	2014-01-08	4
23:12:00	2014-01-08	4
23:12:00	2014-01-08	4
23:12:00	2014-01-08	4
23:12:00	2014-01-08	4
23:13:00	2014-01-08	4
23:14:00	2014-01-08	4
23:14:00	2014-01-08	4
23:14:00	2014-01-08	4
23:14:00	2014-01-08	4
23:15:00	2014-01-08	4
23:15:00	2014-01-08	4
23:16:00	2014-01-08	4
23:16:00	2014-01-08	4
23:16:00	2014-01-08	4
23:16:00	2014-01-08	4
23:17:00	2014-01-08	4
23:17:00	2014-01-08	4
23:18:00	2014-01-08	4
23:18:00	2014-01-08	4
23:18:00	2014-01-08	4
23:18:00	2014-01-08	4
23:18:00	2014-01-08	4
23:19:00	2014-01-08	4
23:19:00	2014-01-08	4
23:19:00	2014-01-08	4
23:20:00	2014-01-08	4
23:20:00	2014-01-08	4
23:21:00	2014-01-08	4
23:21:00	2014-01-08	4
23:21:00	2014-01-08	4
23:21:00	2014-01-08	4
23:22:00	2014-01-08	4
23:22:00	2014-01-08	4
23:22:00	2014-01-08	4
23:23:00	2014-01-08	4
23:23:00	2014-01-08	4
23:24:00	2014-01-08	4
23:24:00	2014-01-08	4
23:24:00	2014-01-08	4
23:25:00	2014-01-08	4
23:25:00	2014-01-08	4
23:25:00	2014-01-08	4
23:25:00	2014-01-08	4
23:25:00	2014-01-08	4
23:25:00	2014-01-08	4
23:26:00	2014-01-08	4
23:26:00	2014-01-08	4
23:26:00	2014-01-08	4
23:26:00	2014-01-08	4
23:27:00	2014-01-08	4
23:27:00	2014-01-08	4
23:28:00	2014-01-08	4
23:28:00	2014-01-08	4
23:28:00	2014-01-08	4
23:28:00	2014-01-08	4
23:28:00	2014-01-08	4
23:29:00	2014-01-08	4
23:29:00	2014-01-08	4
23:29:00	2014-01-08	4
23:29:00	2014-01-08	4
23:30:00	2014-01-08	4
23:30:00	2014-01-08	4
23:30:00	2014-01-08	4
23:30:00	2014-01-08	4
23:31:00	2014-01-08	4
23:31:00	2014-01-08	4
23:31:00	2014-01-08	4
23:31:00	2014-01-08	4
23:32:00	2014-01-08	4
23:32:00	2014-01-08	4
23:32:00	2014-01-08	4
23:32:00	2014-01-08	4
23:33:00	2014-01-08	4
23:33:00	2014-01-08	4
23:33:00	2014-01-08	4
23:34:00	2014-01-08	4
23:34:00	2014-01-08	4
23:35:00	2014-01-08	4
23:35:00	2014-01-08	4
23:35:00	2014-01-08	4
23:35:00	2014-01-08	4
23:36:00	2014-01-08	4
23:36:00	2014-01-08	4
23:36:00	2014-01-08	4
23:37:00	2014-01-08	4
23:37:00	2014-01-08	4
23:37:00	2014-01-08	4
23:38:00	2014-01-08	4
23:38:00	2014-01-08	4
23:38:00	2014-01-08	4
23:39:00	2014-01-08	4
23:39:00	2014-01-08	4
23:40:00	2014-01-08	4
23:40:00	2014-01-08	4
23:40:00	2014-01-08	4
23:41:00	2014-01-08	4
23:41:00	2014-01-08	4
23:41:00	2014-01-08	4
23:42:00	2014-01-08	4
23:42:00	2014-01-08	4
23:42:00	2014-01-08	4
23:42:00	2014-01-08	4
23:43:00	2014-01-08	4
23:43:00	2014-01-08	4
23:43:00	2014-01-08	4
23:43:00	2014-01-08	4
23:44:00	2014-01-08	4
23:44:00	2014-01-08	4
23:44:00	2014-01-08	4
23:45:00	2014-01-08	4
23:45:00	2014-01-08	4
23:45:00	2014-01-08	4
23:45:00	2014-01-08	4
23:46:00	2014-01-08	4
23:46:00	2014-01-08	4
23:47:00	2014-01-08	4
23:49:00	2014-01-08	4
23:51:00	2014-01-08	4
23:51:00	2014-01-08	4
23:54:00	2014-01-08	4
23:55:00	2014-01-08	4
23:55:00	2014-01-08	4
23:55:00	2014-01-08	4
23:56:00	2014-01-08	4
23:56:00	2014-01-08	4
23:56:00	2014-01-08	4
23:57:00	2014-01-08	4
00:01:00	2014-01-09	4
00:01:00	2014-01-09	4
00:02:00	2014-01-09	4
00:03:00	2014-01-09	4
00:06:00	2014-01-09	4
02:04:00	2014-01-09	3
02:04:00	2014-01-09	3
02:04:00	2014-01-09	3
02:05:00	2014-01-09	3
02:16:00	2014-01-09	3
02:16:00	2014-01-09	3
07:41:00	2014-01-09	2
07:41:00	2014-01-09	2
08:06:00	2014-01-09	2
08:07:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:19:00	2014-01-09	2
09:46:00	2014-01-09	3
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:37:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
13:38:00	2014-01-09	2
14:08:00	2014-01-09	3
17:25:00	2014-01-09	2
17:26:00	2014-01-09	2
17:27:00	2014-01-09	2
19:04:00	2014-01-09	2
19:05:00	2014-01-09	2
19:07:00	2014-01-09	2
19:07:00	2014-01-09	2
19:08:00	2014-01-09	2
19:08:00	2014-01-09	2
19:09:00	2014-01-09	2
19:47:00	2014-01-09	2
19:48:00	2014-01-09	2
19:49:00	2014-01-09	3
19:50:00	2014-01-09	2
21:39:00	2014-01-09	2
22:06:00	2014-01-09	2
22:07:00	2014-01-09	2
22:08:00	2014-01-09	2
22:11:00	2014-01-09	2
22:11:00	2014-01-09	2
22:12:00	2014-01-09	2
22:13:00	2014-01-09	2
22:14:00	2014-01-09	2
22:15:00	2014-01-09	2
22:16:00	2014-01-09	2
22:17:00	2014-01-09	2
22:18:00	2014-01-09	2
22:19:00	2014-01-09	2
22:20:00	2014-01-09	2
22:22:00	2014-01-09	2
22:23:00	2014-01-09	2
22:23:00	2014-01-09	2
22:24:00	2014-01-09	2
22:24:00	2014-01-09	2
22:26:00	2014-01-09	2
22:27:00	2014-01-09	2
22:28:00	2014-01-09	2
22:29:00	2014-01-09	2
22:31:00	2014-01-09	2
22:32:00	2014-01-09	2
22:34:00	2014-01-09	2
22:36:00	2014-01-09	2
22:37:00	2014-01-09	2
22:39:00	2014-01-09	2
22:40:00	2014-01-09	2
22:40:00	2014-01-09	2
22:43:00	2014-01-09	2
22:44:00	2014-01-09	2
22:47:00	2014-01-09	2
22:48:00	2014-01-09	2
00:52:00	2014-01-10	2
00:52:00	2014-01-10	2
00:53:00	2014-01-10	2
00:54:00	2014-01-10	2
00:54:00	2014-01-10	2
00:55:00	2014-01-10	2
00:55:00	2014-01-10	2
00:55:00	2014-01-10	2
00:56:00	2014-01-10	2
00:57:00	2014-01-10	2
00:57:00	2014-01-10	2
00:58:00	2014-01-10	2
00:59:00	2014-01-10	2
00:59:00	2014-01-10	2
04:54:00	2014-01-10	3
04:54:00	2014-01-10	3
04:55:00	2014-01-10	3
04:55:00	2014-01-10	3
10:30:00	2014-01-10	3
10:30:00	2014-01-10	3
10:30:00	2014-01-10	3
10:30:00	2014-01-10	3
10:31:00	2014-01-10	3
10:31:00	2014-01-10	3
10:31:00	2014-01-10	3
10:31:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:36:00	2014-01-10	3
10:37:00	2014-01-10	3
10:37:00	2014-01-10	3
10:37:00	2014-01-10	3
10:37:00	2014-01-10	3
10:37:00	2014-01-10	3
10:37:00	2014-01-10	3
10:37:00	2014-01-10	3
10:37:00	2014-01-10	3
14:46:00	2014-01-10	3
14:49:00	2014-01-10	3
14:49:00	2014-01-10	3
14:51:00	2014-01-10	2
14:54:00	2014-01-10	2
15:04:00	2014-01-10	1
15:59:00	2014-01-10	4
16:18:00	2014-01-10	2
16:19:00	2014-01-10	2
18:33:00	2014-01-10	2
18:33:00	2014-01-10	2
18:34:00	2014-01-10	2
18:34:00	2014-01-10	2
18:34:00	2014-01-10	2
18:34:00	2014-01-10	2
18:34:00	2014-01-10	2
18:34:00	2014-01-10	2
18:35:00	2014-01-10	2
18:35:00	2014-01-10	2
18:37:00	2014-01-10	2
18:37:00	2014-01-10	2
18:37:00	2014-01-10	2
18:38:00	2014-01-10	2
18:39:00	2014-01-10	2
18:39:00	2014-01-10	2
18:39:00	2014-01-10	2
18:40:00	2014-01-10	2
18:40:00	2014-01-10	2
18:40:00	2014-01-10	2
18:41:00	2014-01-10	2
18:41:00	2014-01-10	2
20:06:00	2014-01-10	3
20:06:00	2014-01-10	3
20:26:00	2014-01-10	2
20:27:00	2014-01-10	2
20:27:00	2014-01-10	2
20:28:00	2014-01-10	2
20:28:00	2014-01-10	2
20:29:00	2014-01-10	2
20:29:00	2014-01-10	2
20:30:00	2014-01-10	2
20:30:00	2014-01-10	2
20:33:00	2014-01-10	2
20:34:00	2014-01-10	2
20:34:00	2014-01-10	2
20:35:00	2014-01-10	2
20:35:00	2014-01-10	2
20:36:00	2014-01-10	2
20:36:00	2014-01-10	2
20:36:00	2014-01-10	2
20:37:00	2014-01-10	2
20:37:00	2014-01-10	2
20:38:00	2014-01-10	2
20:38:00	2014-01-10	2
20:39:00	2014-01-10	2
20:40:00	2014-01-10	2
20:40:00	2014-01-10	2
20:40:00	2014-01-10	2
20:48:00	2014-01-10	2
20:48:00	2014-01-10	2
20:49:00	2014-01-10	2
20:49:00	2014-01-10	2
20:50:00	2014-01-10	2
20:51:00	2014-01-10	2
20:51:00	2014-01-10	2
20:52:00	2014-01-10	2
20:52:00	2014-01-10	2
20:53:00	2014-01-10	2
20:55:00	2014-01-10	2
21:09:00	2014-01-10	2
21:09:00	2014-01-10	2
21:10:00	2014-01-10	2
11:52:00	2014-01-11	3
12:00:00	2014-01-11	3
13:19:00	2014-01-11	4
13:20:00	2014-01-11	4
13:20:00	2014-01-11	4
13:20:00	2014-01-11	4
13:20:00	2014-01-11	4
13:20:00	2014-01-11	4
13:21:00	2014-01-11	4
13:21:00	2014-01-11	4
13:21:00	2014-01-11	4
13:21:00	2014-01-11	4
13:22:00	2014-01-11	4
13:22:00	2014-01-11	4
13:22:00	2014-01-11	4
13:22:00	2014-01-11	4
13:22:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:23:00	2014-01-11	4
13:24:00	2014-01-11	4
13:24:00	2014-01-11	4
13:24:00	2014-01-11	4
13:24:00	2014-01-11	4
13:24:00	2014-01-11	4
13:24:00	2014-01-11	4
13:24:00	2014-01-11	4
13:24:00	2014-01-11	4
13:25:00	2014-01-11	4
13:25:00	2014-01-11	4
13:25:00	2014-01-11	4
13:25:00	2014-01-11	4
13:25:00	2014-01-11	4
13:26:00	2014-01-11	4
13:26:00	2014-01-11	4
13:27:00	2014-01-11	3
13:27:00	2014-01-11	4
13:27:00	2014-01-11	4
13:28:00	2014-01-11	4
13:36:00	2014-01-11	2
13:36:00	2014-01-11	2
15:01:00	2014-01-11	3
15:01:00	2014-01-11	3
15:01:00	2014-01-11	3
15:01:00	2014-01-11	3
15:01:00	2014-01-11	3
15:03:00	2014-01-11	3
15:03:00	2014-01-11	3
15:03:00	2014-01-11	3
15:03:00	2014-01-11	3
15:04:00	2014-01-11	3
15:04:00	2014-01-11	3
18:35:00	2014-01-11	2
18:40:00	2014-01-11	2
18:40:00	2014-01-11	2
18:59:00	2014-01-11	2
18:59:00	2014-01-11	2
19:07:00	2014-01-11	2
19:08:00	2014-01-11	2
19:10:00	2014-01-11	2
19:10:00	2014-01-11	2
21:16:00	2014-01-11	2
21:45:00	2014-01-11	3
22:20:00	2014-01-11	2
22:21:00	2014-01-11	2
22:22:00	2014-01-11	2
22:32:00	2014-01-11	2
22:32:00	2014-01-11	2
22:34:00	2014-01-11	2
22:35:00	2014-01-11	2
22:36:00	2014-01-11	2
22:39:00	2014-01-11	2
22:40:00	2014-01-11	2
22:42:00	2014-01-11	2
22:44:00	2014-01-11	2
17:44:00	2014-01-12	2
17:44:00	2014-01-12	2
17:44:00	2014-01-12	2
17:45:00	2014-01-12	2
17:45:00	2014-01-12	2
17:45:00	2014-01-12	2
17:46:00	2014-01-12	2
17:46:00	2014-01-12	2
21:57:00	2014-01-12	2
21:57:00	2014-01-12	2
21:57:00	2014-01-12	2
21:58:00	2014-01-12	2
21:58:00	2014-01-12	2
23:51:00	2014-01-12	2
23:51:00	2014-01-12	2
23:51:00	2014-01-12	2
23:51:00	2014-01-12	2
23:51:00	2014-01-12	2
23:52:00	2014-01-12	2
23:52:00	2014-01-12	2
23:52:00	2014-01-12	2
23:53:00	2014-01-12	2
23:53:00	2014-01-12	2
23:53:00	2014-01-12	2
11:44:00	2014-01-13	3
13:00:00	2014-01-13	3
13:00:00	2014-01-13	3
13:07:00	2014-01-13	3
13:13:00	2014-01-13	2
13:34:00	2014-01-13	2
13:39:00	2014-01-13	4
13:41:00	2014-01-13	4
13:47:00	2014-01-13	4
13:49:00	2014-01-13	4
15:13:00	2014-01-13	2
15:14:00	2014-01-13	2
15:14:00	2014-01-13	2
15:35:00	2014-01-13	3
15:35:00	2014-01-13	3
15:55:00	2014-01-13	4
15:56:00	2014-01-13	4
15:56:00	2014-01-13	4
15:56:00	2014-01-13	4
15:57:00	2014-01-13	4
15:57:00	2014-01-13	4
15:57:00	2014-01-13	4
15:57:00	2014-01-13	4
15:57:00	2014-01-13	4
15:57:00	2014-01-13	4
15:58:00	2014-01-13	4
15:58:00	2014-01-13	4
15:58:00	2014-01-13	4
15:58:00	2014-01-13	4
15:58:00	2014-01-13	4
15:59:00	2014-01-13	4
15:59:00	2014-01-13	4
16:12:00	2014-01-13	2
16:15:00	2014-01-13	2
16:25:00	2014-01-13	2
16:26:00	2014-01-13	2
16:28:00	2014-01-13	2
16:28:00	2014-01-13	2
16:30:00	2014-01-13	2
18:32:00	2014-01-13	3
18:33:00	2014-01-13	3
18:34:00	2014-01-13	3
18:34:00	2014-01-13	3
18:35:00	2014-01-13	3
18:36:00	2014-01-13	3
18:44:00	2014-01-13	2
19:05:00	2014-01-13	1
19:10:00	2014-01-13	1
19:29:00	2014-01-13	4
19:31:00	2014-01-13	4
19:42:00	2014-01-13	3
19:45:00	2014-01-13	3
20:09:00	2014-01-13	1
20:14:00	2014-01-13	1
20:19:00	2014-01-13	2
20:36:00	2014-01-13	2
20:36:00	2014-01-13	2
20:36:00	2014-01-13	2
21:04:00	2014-01-13	2
21:05:00	2014-01-13	2
21:54:00	2014-01-13	3
21:55:00	2014-01-13	3
21:58:00	2014-01-13	3
22:16:00	2014-01-13	3
22:17:00	2014-01-13	3
22:31:00	2014-01-13	3
22:46:00	2014-01-13	3
22:52:00	2014-01-13	3
22:54:00	2014-01-13	3
09:34:00	2014-01-14	2
09:35:00	2014-01-14	2
09:36:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:25:00	2014-01-14	2
14:28:00	2014-01-14	3
14:28:00	2014-01-14	3
14:46:00	2014-01-14	1
14:51:00	2014-01-14	1
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
14:56:00	2014-01-14	2
15:00:00	2014-01-14	1
15:12:00	2014-01-14	1
15:20:00	2014-01-14	1
15:21:00	2014-01-14	1
15:24:00	2014-01-14	1
15:25:00	2014-01-14	1
19:18:00	2014-01-14	2
19:30:00	2014-01-14	3
19:49:00	2014-01-14	3
19:49:00	2014-01-14	3
19:53:00	2014-01-14	3
19:59:00	2014-01-14	4
20:00:00	2014-01-14	4
20:01:00	2014-01-14	4
20:03:00	2014-01-14	4
20:05:00	2014-01-14	4
20:07:00	2014-01-14	4
20:09:00	2014-01-14	4
20:11:00	2014-01-14	4
20:12:00	2014-01-14	4
20:13:00	2014-01-14	4
20:14:00	2014-01-14	4
20:15:00	2014-01-14	4
20:16:00	2014-01-14	4
21:20:00	2014-01-14	3
21:21:00	2014-01-14	3
21:21:00	2014-01-14	3
21:21:00	2014-01-14	3
21:21:00	2014-01-14	3
21:21:00	2014-01-14	3
21:21:00	2014-01-14	3
21:53:00	2014-01-14	2
21:53:00	2014-01-14	2
22:31:00	2014-01-14	1
22:31:00	2014-01-14	1
22:31:00	2014-01-14	1
22:31:00	2014-01-14	1
23:30:00	2014-01-14	2
23:36:00	2014-01-14	0
23:52:00	2014-01-14	4
23:58:00	2014-01-14	0
23:58:00	2014-01-14	0
13:43:00	2014-01-15	3
13:46:00	2014-01-15	3
13:46:00	2014-01-15	3
13:47:00	2014-01-15	2
13:48:00	2014-01-15	2
13:48:00	2014-01-15	2
13:48:00	2014-01-15	2
13:49:00	2014-01-15	2
13:50:00	2014-01-15	2
14:05:00	2014-01-15	2
14:11:00	2014-01-15	2
14:12:00	2014-01-15	2
14:14:00	2014-01-15	2
14:14:00	2014-01-15	2
14:14:00	2014-01-15	2
14:14:00	2014-01-15	2
14:14:00	2014-01-15	2
14:15:00	2014-01-15	2
14:15:00	2014-01-15	2
14:15:00	2014-01-15	2
14:15:00	2014-01-15	2
14:16:00	2014-01-15	2
14:16:00	2014-01-15	2
14:16:00	2014-01-15	2
14:17:00	2014-01-15	2
14:17:00	2014-01-15	2
14:18:00	2014-01-15	2
14:18:00	2014-01-15	2
14:18:00	2014-01-15	2
14:18:00	2014-01-15	2
14:19:00	2014-01-15	2
14:19:00	2014-01-15	2
14:19:00	2014-01-15	2
14:20:00	2014-01-15	2
14:26:00	2014-01-15	2
14:26:00	2014-01-15	2
14:26:00	2014-01-15	2
14:27:00	2014-01-15	2
14:27:00	2014-01-15	2
14:29:00	2014-01-15	2
14:30:00	2014-01-15	2
14:30:00	2014-01-15	2
14:31:00	2014-01-15	2
14:31:00	2014-01-15	2
14:31:00	2014-01-15	2
14:31:00	2014-01-15	2
14:31:00	2014-01-15	2
14:32:00	2014-01-15	2
14:32:00	2014-01-15	2
14:32:00	2014-01-15	2
14:32:00	2014-01-15	2
14:33:00	2014-01-15	2
14:33:00	2014-01-15	2
14:33:00	2014-01-15	2
14:33:00	2014-01-15	2
14:34:00	2014-01-15	2
14:34:00	2014-01-15	2
14:35:00	2014-01-15	2
14:35:00	2014-01-15	2
14:35:00	2014-01-15	2
14:35:00	2014-01-15	2
14:36:00	2014-01-15	2
14:36:00	2014-01-15	2
14:36:00	2014-01-15	2
14:36:00	2014-01-15	2
14:37:00	2014-01-15	2
14:37:00	2014-01-15	2
14:37:00	2014-01-15	2
14:37:00	2014-01-15	2
14:39:00	2014-01-15	2
14:39:00	2014-01-15	2
14:39:00	2014-01-15	2
14:39:00	2014-01-15	2
14:40:00	2014-01-15	2
14:40:00	2014-01-15	2
14:40:00	2014-01-15	2
14:41:00	2014-01-15	2
14:41:00	2014-01-15	2
14:41:00	2014-01-15	2
14:47:00	2014-01-15	2
14:47:00	2014-01-15	2
